"std_version","term_id","canonical_term","prompt_id","user_prompt","expected_output_kind","expected_output_payload","author","date_added","source_url"
"v1.0","CAT-MIP-08072025-000000332","Package","CAT-MIP-08072025-000000332-p01","Install the package for Microsoft Edge on all Windows 11 devices.","action_hints","{""action_hints"":[""Look up package metadata, including name, version, and vendor signature"",""Validate compatibility with the target device (e.g., OS, architecture)"",""Trigger installation, upgrade, rollback, or removal actions"",""Log the outcome and update inventory or compliance records""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000332","Package","CAT-MIP-08072025-000000332-p02","Which packages are waiting to be deployed on the ‘Sales-Laptops’ site?","action_hints","{""action_hints"":[""Look up package metadata, including name, version, and vendor signature"",""Validate compatibility with the target device (e.g., OS, architecture)"",""Trigger installation, upgrade, rollback, or removal actions"",""Log the outcome and update inventory or compliance records""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000332","Package","CAT-MIP-08072025-000000332-p03","Has the antivirus agent package been successfully installed on device ‘HR-LT-002’?","action_hints","{""action_hints"":[""Look up package metadata, including name, version, and vendor signature"",""Validate compatibility with the target device (e.g., OS, architecture)"",""Trigger installation, upgrade, rollback, or removal actions"",""Log the outcome and update inventory or compliance records""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000333","Patch","CAT-MIP-08072025-000000333-p01","Apply all high-severity patches to servers in the ‘Finance’ tenant before Friday.","action_hints","{""action_hints"":[""Identify the relevant patch based on vendor, product, severity, or classification"",""Determine installation status on applicable devices"",""Schedule or trigger patch installation (immediate, deferred, or staged)"",""Log results, including success/failure per device, and update compliance reports"",""If applicable, check for required reboots or follow-up tasks""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000333","Patch","CAT-MIP-08072025-000000333-p02","What patches failed to install on the devices at the Boston site?","action_hints","{""action_hints"":[""Identify the relevant patch based on vendor, product, severity, or classification"",""Determine installation status on applicable devices"",""Schedule or trigger patch installation (immediate, deferred, or staged)"",""Log results, including success/failure per device, and update compliance reports"",""If applicable, check for required reboots or follow-up tasks""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000333","Patch","CAT-MIP-08072025-000000333-p03","Generate a report of missing security patches for all Windows 11 laptops.","action_hints","{""action_hints"":[""Identify the relevant patch based on vendor, product, severity, or classification"",""Determine installation status on applicable devices"",""Schedule or trigger patch installation (immediate, deferred, or staged)"",""Log results, including success/failure per device, and update compliance reports"",""If applicable, check for required reboots or follow-up tasks""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000333","Patch","CAT-MIP-08072025-000000333-p04","Patch the application Foo immediately for tenant Jonson & Jonson","action_hints","{""action_hints"":[""Identify the relevant patch based on vendor, product, severity, or classification"",""Determine installation status on applicable devices"",""Schedule or trigger patch installation (immediate, deferred, or staged)"",""Log results, including success/failure per device, and update compliance reports"",""If applicable, check for required reboots or follow-up tasks""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000334","Performance","CAT-MIP-08072025-000000334-p01","Check the performance of device ‘ENG-LT-05’ and flag any CPU or memory spikes.","action_hints","{""action_hints"":[""Retrieve relevant metrics such as CPU load, memory usage, disk activity, and network traffic"",""Evaluate current values against historical baselines and configured thresholds"",""Detect anomalies or degradation (e.g., sustained high CPU, low available RAM)"",""Recommend or trigger remediation actions (e.g., restart service, notify admin, scale resources)"",""Optionally summarize trends in reports or dashboards""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000334","Performance","CAT-MIP-08072025-000000334-p02","Generate a performance report for all servers in the ‘West Coast’ site over the last 7 days.","action_hints","{""action_hints"":[""Retrieve relevant metrics such as CPU load, memory usage, disk activity, and network traffic"",""Evaluate current values against historical baselines and configured thresholds"",""Detect anomalies or degradation (e.g., sustained high CPU, low available RAM)"",""Recommend or trigger remediation actions (e.g., restart service, notify admin, scale resources)"",""Optionally summarize trends in reports or dashboards""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000334","Performance","CAT-MIP-08072025-000000334-p03","What performance metrics are being tracked for the tenant ‘SecureNet’?","action_hints","{""action_hints"":[""Retrieve relevant metrics such as CPU load, memory usage, disk activity, and network traffic"",""Evaluate current values against historical baselines and configured thresholds"",""Detect anomalies or degradation (e.g., sustained high CPU, low available RAM)"",""Recommend or trigger remediation actions (e.g., restart service, notify admin, scale resources)"",""Optionally summarize trends in reports or dashboards""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000335","Port","CAT-MIP-08072025-000000335-p01","List all open TCP ports on the Windows server in the lab subnet.","action_hints","{""action_hints"":[""Determine whether the request refers to a logical network port or physical hardware port"",""Scan, query, or retrieve configuration and status for the specified port"",""Evaluate port activity against policies, known vulnerabilities, or usage patterns"",""Trigger alerts or remediations for suspicious or unauthorized port usage"",""Log port-related actions, including scans, changes, or access attempts""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000335","Port","CAT-MIP-08072025-000000335-p02","Alert if port 3389 is accessible from external networks.","action_hints","{""action_hints"":[""Determine whether the request refers to a logical network port or physical hardware port"",""Scan, query, or retrieve configuration and status for the specified port"",""Evaluate port activity against policies, known vulnerabilities, or usage patterns"",""Trigger alerts or remediations for suspicious or unauthorized port usage"",""Log port-related actions, including scans, changes, or access attempts""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000335","Port","CAT-MIP-08072025-000000335-p03","Disable unused switch ports for security hardening.","action_hints","{""action_hints"":[""Determine whether the request refers to a logical network port or physical hardware port"",""Scan, query, or retrieve configuration and status for the specified port"",""Evaluate port activity against policies, known vulnerabilities, or usage patterns"",""Trigger alerts or remediations for suspicious or unauthorized port usage"",""Log port-related actions, including scans, changes, or access attempts""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000335","Port","CAT-MIP-08072025-000000335-p04","Which ports are used by the remote monitoring agent?","action_hints","{""action_hints"":[""Determine whether the request refers to a logical network port or physical hardware port"",""Scan, query, or retrieve configuration and status for the specified port"",""Evaluate port activity against policies, known vulnerabilities, or usage patterns"",""Trigger alerts or remediations for suspicious or unauthorized port usage"",""Log port-related actions, including scans, changes, or access attempts""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000336","Product","CAT-MIP-08072025-000000336-p01","List all products deployed in the ‘Healthcare’ tenant.","action_hints","{""action_hints"":[""Identify the specific product(s) based on name, version, or associated vendor."",""Retrieve deployment and configuration details across the infrastructure."",""Assess compliance with organizational policies and identify any discrepancies."",""Provide recommendations for updates, patches, or reconfigurations as needed.""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000336","Product","CAT-MIP-08072025-000000336-p02","Check the current version of the antivirus product on all endpoints.","action_hints","{""action_hints"":[""Identify the specific product(s) based on name, version, or associated vendor."",""Retrieve deployment and configuration details across the infrastructure."",""Assess compliance with organizational policies and identify any discrepancies."",""Provide recommendations for updates, patches, or reconfigurations as needed.""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000336","Product","CAT-MIP-08072025-000000336-p03","Identify any products with known vulnerabilities in the ‘Finance’ department.","action_hints","{""action_hints"":[""Identify the specific product(s) based on name, version, or associated vendor."",""Retrieve deployment and configuration details across the infrastructure."",""Assess compliance with organizational policies and identify any discrepancies."",""Provide recommendations for updates, patches, or reconfigurations as needed.""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000337","Remote Browser","CAT-MIP-08072025-000000337-p01","Launch a remote browser session to safely inspect the suspicious URL.","action_hints","{""action_hints"":[""Initiate or locate a cloud-hosted browser session based on the user's role and policy"",""Route the requested URL through the remote browser and relay the visual interface to the user"",""Enforce any content filtering, domain restrictions, or recording requirements"",""Monitor session activity and store logs for audit or compliance"",""Terminate or isolate the session automatically based on timeout, policy, or threat detection""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000337","Remote Browser","CAT-MIP-08072025-000000337-p02","Restrict remote browser use to technicians only during incident investigations.","action_hints","{""action_hints"":[""Initiate or locate a cloud-hosted browser session based on the user's role and policy"",""Route the requested URL through the remote browser and relay the visual interface to the user"",""Enforce any content filtering, domain restrictions, or recording requirements"",""Monitor session activity and store logs for audit or compliance"",""Terminate or isolate the session automatically based on timeout, policy, or threat detection""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000337","Remote Browser","CAT-MIP-08072025-000000337-p03","Log all activity performed via the remote browser in the audit trail.","action_hints","{""action_hints"":[""Initiate or locate a cloud-hosted browser session based on the user's role and policy"",""Route the requested URL through the remote browser and relay the visual interface to the user"",""Enforce any content filtering, domain restrictions, or recording requirements"",""Monitor session activity and store logs for audit or compliance"",""Terminate or isolate the session automatically based on timeout, policy, or threat detection""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000337","Remote Browser","CAT-MIP-08072025-000000337-p04","Which clients have remote browser isolation enabled as part of their security policy?","action_hints","{""action_hints"":[""Initiate or locate a cloud-hosted browser session based on the user's role and policy"",""Route the requested URL through the remote browser and relay the visual interface to the user"",""Enforce any content filtering, domain restrictions, or recording requirements"",""Monitor session activity and store logs for audit or compliance"",""Terminate or isolate the session automatically based on timeout, policy, or threat detection""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000338","Report","CAT-MIP-08072025-000000338-p01","Generate a weekly patch compliance report for tenant ‘SecureTech’.","action_hints","{""action_hints"":[""Retrieve relevant data sources based on the requested topic and filters"",""Aggregate, format, and organize the information into the specified report type"",""Apply branding, formatting, and delivery settings (if configured)"",""Export the report to a file or deliver it through email, UI, or third-party systems"",""Log the report generation and delivery for traceability""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000338","Report","CAT-MIP-08072025-000000338-p02","What reports are available for backup status over the past 30 days?","action_hints","{""action_hints"":[""Retrieve relevant data sources based on the requested topic and filters"",""Aggregate, format, and organize the information into the specified report type"",""Apply branding, formatting, and delivery settings (if configured)"",""Export the report to a file or deliver it through email, UI, or third-party systems"",""Log the report generation and delivery for traceability""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000338","Report","CAT-MIP-08072025-000000338-p03","Email the executive summary report to all distributors by Monday.","action_hints","{""action_hints"":[""Retrieve relevant data sources based on the requested topic and filters"",""Aggregate, format, and organize the information into the specified report type"",""Apply branding, formatting, and delivery settings (if configured)"",""Export the report to a file or deliver it through email, UI, or third-party systems"",""Log the report generation and delivery for traceability""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000339","Resource","CAT-MIP-08072025-000000339-p01","Check the health of all devices in the customer ‘Brightline’.","action_hints","{""action_hints"":[""Attempts to infer the intended object type based on context (e.g., device, server, user)"",""Groups results across multiple types unless otherwise specified"",""May return an ambiguous or overly broad result, reducing the usefulness of the output"",""Logs a semantic warning if the target object class is unclear""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000339","Resource","CAT-MIP-08072025-000000339-p02","What devices or servers are consuming the most bandwidth?","action_hints","{""action_hints"":[""Attempts to infer the intended object type based on context (e.g., device, server, user)"",""Groups results across multiple types unless otherwise specified"",""May return an ambiguous or overly broad result, reducing the usefulness of the output"",""Logs a semantic warning if the target object class is unclear""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000340","Role","CAT-MIP-08072025-000000340-p01","Assign the ‘Technician’ role to all new users in the MSP portal.","action_hints","{""action_hints"":[""Identify the role definition and its associated permissions"",""Determine who or what currently holds the role"",""Modify role assignments, if requested, while validating scope and security policies"",""Audit role-related changes and flag violations of least-privilege principles"",""Reference roles when determining what actions an agent or user is allowed to perform""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000340","Role","CAT-MIP-08072025-000000340-p02","What permissions are included in the ‘Backup Admin’ role?","action_hints","{""action_hints"":[""Identify the role definition and its associated permissions"",""Determine who or what currently holds the role"",""Modify role assignments, if requested, while validating scope and security policies"",""Audit role-related changes and flag violations of least-privilege principles"",""Reference roles when determining what actions an agent or user is allowed to perform""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000340","Role","CAT-MIP-08072025-000000340-p03","Revoke elevated roles from users inactive for more than 30 days.","action_hints","{""action_hints"":[""Identify the role definition and its associated permissions"",""Determine who or what currently holds the role"",""Modify role assignments, if requested, while validating scope and security policies"",""Audit role-related changes and flag violations of least-privilege principles"",""Reference roles when determining what actions an agent or user is allowed to perform""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000340","Role","CAT-MIP-08072025-000000340-p04","List all roles with access to credential management features.","action_hints","{""action_hints"":[""Identify the role definition and its associated permissions"",""Determine who or what currently holds the role"",""Modify role assignments, if requested, while validating scope and security policies"",""Audit role-related changes and flag violations of least-privilege principles"",""Reference roles when determining what actions an agent or user is allowed to perform""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000341","Router","CAT-MIP-08072025-000000341-p01","Restart the router at the Denver branch after applying the firmware update.","action_hints","{""action_hints"":[""Locate the router in the network inventory or topology map"",""Retrieve configuration, performance, and health metrics"",""Apply configuration changes, firmware updates, or routing rules as authorized"",""Monitor connectivity and generate alerts for failures or anomalies"",""Record all actions and configuration changes in the audit log""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000341","Router","CAT-MIP-08072025-000000341-p02","List all routers with SNMP polling enabled and CPU load over 80 percent.","action_hints","{""action_hints"":[""Locate the router in the network inventory or topology map"",""Retrieve configuration, performance, and health metrics"",""Apply configuration changes, firmware updates, or routing rules as authorized"",""Monitor connectivity and generate alerts for failures or anomalies"",""Record all actions and configuration changes in the audit log""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000341","Router","CAT-MIP-08072025-000000341-p03","Add a static route to the guest VLAN on the main office router.","action_hints","{""action_hints"":[""Locate the router in the network inventory or topology map"",""Retrieve configuration, performance, and health metrics"",""Apply configuration changes, firmware updates, or routing rules as authorized"",""Monitor connectivity and generate alerts for failures or anomalies"",""Record all actions and configuration changes in the audit log""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000341","Router","CAT-MIP-08072025-000000341-p04","Identify any routers that have not checked in during the last 24 hours.","action_hints","{""action_hints"":[""Locate the router in the network inventory or topology map"",""Retrieve configuration, performance, and health metrics"",""Apply configuration changes, firmware updates, or routing rules as authorized"",""Monitor connectivity and generate alerts for failures or anomalies"",""Record all actions and configuration changes in the audit log""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000342","Script","CAT-MIP-08072025-000000342-p01","Run the disk cleanup script on all Windows servers in the ‘Finance’ tenant.","action_hints","{""action_hints"":[""Locate the script in the approved script repository or library"",""Validate execution scope (target devices, permissions, timing)"",""Trigger the script as requested (immediate, scheduled, or conditional)"",""Monitor for success/failure, capture output, and log results"",""Enforce execution limits or policy constraints (e.g., tenant isolation, script approval)""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000342","Script","CAT-MIP-08072025-000000342-p02","List all scripts that have failed in the last 24 hours.","action_hints","{""action_hints"":[""Locate the script in the approved script repository or library"",""Validate execution scope (target devices, permissions, timing)"",""Trigger the script as requested (immediate, scheduled, or conditional)"",""Monitor for success/failure, capture output, and log results"",""Enforce execution limits or policy constraints (e.g., tenant isolation, script approval)""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000342","Script","CAT-MIP-08072025-000000342-p03","Schedule the user offboarding script for every Friday at 6 PM.","action_hints","{""action_hints"":[""Locate the script in the approved script repository or library"",""Validate execution scope (target devices, permissions, timing)"",""Trigger the script as requested (immediate, scheduled, or conditional)"",""Monitor for success/failure, capture output, and log results"",""Enforce execution limits or policy constraints (e.g., tenant isolation, script approval)""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000343","Serial Number","CAT-MIP-08072025-000000343-p01","Retrieve the serial numbers of all Dell laptops at the Toronto office.","action_hints","{""action_hints"":[""Search the inventory or asset database for matching serial numbers"",""Validate the uniqueness and format of the serial number"",""Retrieve related data such as device model, location, status, and warranty info"",""Trigger workflows related to warranty validation, asset tracking, or vendor escalation"",""Record actions involving serial number lookups or updates in the system log""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000343","Serial Number","CAT-MIP-08072025-000000343-p02","Check if the serial number 9B2K3T1 is still under manufacturer warranty.","action_hints","{""action_hints"":[""Search the inventory or asset database for matching serial numbers"",""Validate the uniqueness and format of the serial number"",""Retrieve related data such as device model, location, status, and warranty info"",""Trigger workflows related to warranty validation, asset tracking, or vendor escalation"",""Record actions involving serial number lookups or updates in the system log""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000343","Serial Number","CAT-MIP-08072025-000000343-p03","Export a list of serial numbers for all backup appliances with errors this month.","action_hints","{""action_hints"":[""Search the inventory or asset database for matching serial numbers"",""Validate the uniqueness and format of the serial number"",""Retrieve related data such as device model, location, status, and warranty info"",""Trigger workflows related to warranty validation, asset tracking, or vendor escalation"",""Record actions involving serial number lookups or updates in the system log""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000343","Serial Number","CAT-MIP-08072025-000000343-p04","Which devices in the inventory are missing serial numbers?","action_hints","{""action_hints"":[""Search the inventory or asset database for matching serial numbers"",""Validate the uniqueness and format of the serial number"",""Retrieve related data such as device model, location, status, and warranty info"",""Trigger workflows related to warranty validation, asset tracking, or vendor escalation"",""Record actions involving serial number lookups or updates in the system log""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000353","Server","CAT-MIP-08072025-000000353-p01","List all servers hosting the ‘Customer Relationship Management’ application.","action_hints","{""action_hints"":[""Query the infrastructure inventory to retrieve all entities classified under the Server category"",""Apply filters such as location (isLocatedIn), hosted software (hosts), or hardware specifications (hasHardwareComponent) to narrow down the relevant servers"",""Execute the requested operations, such as retrieving performance metrics, deploying software updates, or modifying configurations on the identified servers"",""Verify that actions comply with organizational policies and log activities for auditing purposes""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000353","Server","CAT-MIP-08072025-000000353-p02","What is the current CPU utilization of servers located in the ‘East Coast Data Center’?","action_hints","{""action_hints"":[""Query the infrastructure inventory to retrieve all entities classified under the Server category"",""Apply filters such as location (isLocatedIn), hosted software (hosts), or hardware specifications (hasHardwareComponent) to narrow down the relevant servers"",""Execute the requested operations, such as retrieving performance metrics, deploying software updates, or modifying configurations on the identified servers"",""Verify that actions comply with organizational policies and log activities for auditing purposes""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000353","Server","CAT-MIP-08072025-000000353-p03","Deploy the latest security patch to all web servers running Apache HTTP Server.","action_hints","{""action_hints"":[""Query the infrastructure inventory to retrieve all entities classified under the Server category"",""Apply filters such as location (isLocatedIn), hosted software (hosts), or hardware specifications (hasHardwareComponent) to narrow down the relevant servers"",""Execute the requested operations, such as retrieving performance metrics, deploying software updates, or modifying configurations on the identified servers"",""Verify that actions comply with organizational policies and log activities for auditing purposes""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000354","Service","CAT-MIP-08072025-000000354-p01","Check if the backup service is running on all servers in the ‘Legal’ tenant.","action_hints","{""action_hints"":[""Determine whether the service is a system-level process or a business-level offering"",""Identify the devices, tenants, or environments associated with that service"",""Query service status (running, failed, degraded, stopped)"",""Correlate with configuration, dependencies, or SLA status"",""Take remediation steps if authorized (e.g., restart, notify, escalate)""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000354","Service","CAT-MIP-08072025-000000354-p02","List all services provided to the customer ‘BrightPath Health’.","action_hints","{""action_hints"":[""Determine whether the service is a system-level process or a business-level offering"",""Identify the devices, tenants, or environments associated with that service"",""Query service status (running, failed, degraded, stopped)"",""Correlate with configuration, dependencies, or SLA status"",""Take remediation steps if authorized (e.g., restart, notify, escalate)""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000354","Service","CAT-MIP-08072025-000000354-p03","Which services are failing health checks in the ‘EU Data Center’?","action_hints","{""action_hints"":[""Determine whether the service is a system-level process or a business-level offering"",""Identify the devices, tenants, or environments associated with that service"",""Query service status (running, failed, degraded, stopped)"",""Correlate with configuration, dependencies, or SLA status"",""Take remediation steps if authorized (e.g., restart, notify, escalate)""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000355","Service Organization","CAT-MIP-08072025-000000355-p01","List all service organizations under ‘CoreTech Systems’.","action_hints","{""action_hints"":[""Resolve the organizational hierarchy: Partner → Service Organization → Customer"",""Identify all objects (devices, users, policies) scoped to the Service Organization"",""Apply or evaluate configuration or automation at the Service Org level"",""Enforce boundary conditions (e.g., policy inheritance, user access isolation)"",""Return filtered results or execute actions within the correct hierarchy node""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000355","Service Organization","CAT-MIP-08072025-000000355-p02","Deploy the updated monitoring policy to all customers in the ‘Gov Services’ service organization.","action_hints","{""action_hints"":[""Resolve the organizational hierarchy: Partner → Service Organization → Customer"",""Identify all objects (devices, users, policies) scoped to the Service Organization"",""Apply or evaluate configuration or automation at the Service Org level"",""Enforce boundary conditions (e.g., policy inheritance, user access isolation)"",""Return filtered results or execute actions within the correct hierarchy node""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000355","Service Organization","CAT-MIP-08072025-000000355-p03","Which users have access to more than one service organization within ‘SecureOps MSP’?","action_hints","{""action_hints"":[""Resolve the organizational hierarchy: Partner → Service Organization → Customer"",""Identify all objects (devices, users, policies) scoped to the Service Organization"",""Apply or evaluate configuration or automation at the Service Org level"",""Enforce boundary conditions (e.g., policy inheritance, user access isolation)"",""Return filtered results or execute actions within the correct hierarchy node""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000356","Site","CAT-MIP-08072025-000000356-p01","Check if the New York site for ‘Harbor Industries’ has any offline devices.","action_hints","{""action_hints"":[""Resolves the site within the scope of the specified or inferred Tenant"",""Filters Devices, Policies, and Scripts to those associated with the Site"",""Applies actions (e.g., scans, updates, reports) only to entities within the Site boundary"",""If no Site is specified, defaults to all Sites under the Tenant unless scoped otherwise""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000356","Site","CAT-MIP-08072025-000000356-p02","Apply the new compliance policy to all sites in the customer ‘CityGov’.","action_hints","{""action_hints"":[""Resolves the site within the scope of the specified or inferred Tenant"",""Filters Devices, Policies, and Scripts to those associated with the Site"",""Applies actions (e.g., scans, updates, reports) only to entities within the Site boundary"",""If no Site is specified, defaults to all Sites under the Tenant unless scoped otherwise""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000356","Site","CAT-MIP-08072025-000000356-p03","List software installed on devices in the Finance department site.","action_hints","{""action_hints"":[""Resolves the site within the scope of the specified or inferred Tenant"",""Filters Devices, Policies, and Scripts to those associated with the Site"",""Applies actions (e.g., scans, updates, reports) only to entities within the Site boundary"",""If no Site is specified, defaults to all Sites under the Tenant unless scoped otherwise""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000357","SNMP","CAT-MIP-08072025-000000357-p01","Poll all SNMP-enabled switches for current interface utilization.","action_hints","{""action_hints"":[""Query SNMP-enabled devices using the appropriate OIDs and community strings"",""Collect and interpret metrics such as uptime, bandwidth, temperature, or error rates"",""Handle SNMP traps or unsolicited messages and route them to the alerting system"",""Apply any configured thresholds or escalation rules for SNMP-derived data"",""Record SNMP poll results and triggered actions in the monitoring system or audit log""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000357","SNMP","CAT-MIP-08072025-000000357-p02","List devices that failed SNMP authentication in the last 24 hours.","action_hints","{""action_hints"":[""Query SNMP-enabled devices using the appropriate OIDs and community strings"",""Collect and interpret metrics such as uptime, bandwidth, temperature, or error rates"",""Handle SNMP traps or unsolicited messages and route them to the alerting system"",""Apply any configured thresholds or escalation rules for SNMP-derived data"",""Record SNMP poll results and triggered actions in the monitoring system or audit log""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
